movie_id,movie_name,year,tags,overview,rating,director,cast
tt35076553,Inspector Zende,2025,"Hindi, Comedy, Crime","After escaping prison, serial killer Carl Bhojraj returns to Mumbai, where Inspector Zende pursues him to capture the elusive criminal again.",5.7,Chinmay Mandlekar,"Manoj Bajpayee, Jim Sarbh, Sachin Khedekar, Girija Oak, Sukumar Tudu"
tt9104736,Housefull 5,2025,"Hindi, Whodunnit, Comedy, Mystery, Thriller","In this murder mystery comedy, several imposters claiming to be the son of a recently deceased billionaire compete for his fortune aboard a luxury cruise ship.",3.3,Tarun Mansukhani,"Akshay Kumar, Abhishek Bachchan, Riteish Deshmukh, Arpan Das, Jacqueline Fernandez"
tt38938222,Rajini Gaang,2025,Tamil,"A couple's hasty marriage using a stolen sacred necklace leads to supernatural possession, forcing the husband to work with others to investigate the necklace's dark history and rescue his wife.",8.7,M. Ramesh Baarathi,"Dwiwika, Rajini Kiishen, Munishkanth, Motta Rajendran"
tt11773426,Kingdom,2025,"Telugu, Action Epic, Epic, Period Drama, Spy, Action, Crime, Drama, Thriller","A cop haunted by his brother's disappearance accepts a covert mission to infiltrate a crime syndicate, but discovers its leader is a man from his past.",5.5,Gowtam Tinnanuri,"Vijay Deverakonda, Satyadev Kancharana, Venkitesh V.P., Baburaj, Duggu Sanjana"
tt38063392,Mission Muh Dikhayi,2025,"Comedy, Drama, Family","Mission Muh Dikhayi follows Anjana, a modern woman who marries Devesh, an engineer from Delhi. Two days later, the Muh Dikhayi ritual ignites culture clash, emotional conflict, and a struggle between modern values and tradition.",9.0,Suryansh Thakur,"Kushal Dubey, Mugdha Agarwal, Dhananjay Sharma, Sudhanshu Sharma, Ashutosh Trivedi"
tt32495339,The Taj Story,2025,"Hindi, Drama",A man embarks on a court case regarding the construction of the Taj Mahal.,4.7,Tushar Amrish Goel,"Anant Saraswat, Paresh Rawal, Shrikant Verma, Zakir Hussain, Sidharth Bhardwaj"
tt27436132,Identity,2025,"Malayalam, Serial Killer, Action, Crime, Thriller","A sketch artist and a cop work together to unravel the identity of an elusive killer using the descriptions of his face, etched into the memory of an eye-witness to the brutal crime.",7.1,Anas Khan,"Tovino Thomas, Trisha Krishnan, Vinay Rai, Mandira Bedi, Aju Varghese"
tt32411272,3BHK,2025,"Tamil, Drama",A middle-class family battles financial hurdles and personal setbacks while pursuing their dream of owning a home in the bustling city.,7.4,Sri Ganesh,"Siddharth, R. Sarathkumar, Devayani, Meetha Raghunath, Chaithra J. Achar"
tt27540217,Good Bad Ugly,2025,"Tamil, Gangster, Action, Crime, Drama, Thriller","After several years in prison, a former gangster seeks a quiet life with his family. But when his son winds up in jail, he must return to his old ways.",5.3,Adhik Ravichandran,"Ajith Kumar, Arjun Das, Trisha Krishnan, Sunil, Priya Prakash Varrier"
tt27056066,Sky Force,2025,"Hindi, Action Epic, Period Drama, Action, Drama, Thriller","A gripping tale inspired by true events from one of the deadliest air strikes between India and Pakistan. A hero lost, a comrade's quest for truth-an epic tribute to bravery, sacrifice, and unbreakable courage.",6.8,Abhishek Anil Kapur,"Akshay Kumar, Veer Pahariya, Nimrat Kaur, Sara Ali Khan, Soham Majumdar"
tt28252563,Madharasi,2025,"Tamil, One-Person Army Action, Psychological Thriller, Action, Drama, Romance, Thriller","Reeling from a breakup, a man with a tragic past becomes involved in an operation to stop the mass distribution of weapons.",6.7,A.R. Murugadoss,"Sivakarthikeyan, Rukmini Vasanth, Vidyut Jammwal, Biju Menon, Vikranth"
tt14209618,Game Changer,2025,"Telugu, One-Person Army Action, Political Drama, Political Thriller, Action, Drama, Thriller",An honest IAS officer's fight against a corrupt political system through fair and transparent elections.,5.1,S. Shankar,"Ram Charan, Kiara Advani, Sankalpa Banerjee, Anjali, S.J. Suryah"
tt32423736,Mask,2025,"Tamil, Dark Comedy, Heist, Action, Comedy, Crime, Drama, Thriller","440 crores stolen. Seven days to get it back. A game of greed, betrayal and intrigue culminates into an explosive climax in this story of a greedy man, a conniving woman and an uncanny guy with a bag full of tricks.",7.3,Vikarnan Ashok,"Archana Chandhoke, Charlie, Nelson Dilipkumar, Andrea Jeremiah, Kavin"
tt10505918,L2: Empuraan,2025,"Malayalam, Action Epic, Action, Crime, Thriller","The journey of Stephen Nedumpally, a man leading a double life as Khureshi Ab'raam, an enigmatic leader of a powerful global crime syndicate.",6.2,Prithviraj Sukumaran,"Mohanlal, Prithviraj Sukumaran, Rick Yune, Abhimanyu Singh, Tovino Thomas"
tt28252935,Diesel,2025,"Tamil, Action, Drama, Thriller",Showcases the diesel mafia and the politics around it.,5.3,Shanmugam Muthusamy,"Athulya Ravi, Harish Kalyan, Sai Kumar, Vinay Rai, Vivek Prasanna"
tt38651971,Gondhal,2025,Marathi,"A suffocating young bride, Suman, uses her lover Sarjerao's obsession in Gondhal ritual and turns sacred tradition into a deadly chess match.",9.4,Santosh Davakhar,"Trupthi Ravindra, Ishita Deshmukh, Suresh Vishwakarma, Pravin Dalimbkar, Madhavi Juvekar"
tt5306972,Kannappa,2025,"Telugu, Action, Drama, Fantasy",An atheist hunter Kannappa becomes a devotee of Lord Shiva and plucked out his eyes in an act of devotion.,5.0,Mukesh Kumar Singh,"Vishnu Manchu, Mohanlal, Prabhas, Akshay Kumar, Mohan Babu"
tt27171077,Robinhood,2025,"Telugu, Action, Comedy, Crime",A modern Robin Hood switches from stealing to protecting when circumstances make him the reluctant bodyguard of a high-profile client.,4.5,Venky Kudumula,"Sreeleela, Ketika Sharma, Nithiin, Shine Tom Chacko, Kyle Paul"
tt29429860,Son of Sardaar 2,2025,"Hindi, Comedy","After his wife asks for a divorce, Jassi joins a dance troupe and helps a musician's daughter get married by posing as her war-hero father.",4.1,Vijay Kumar Arora,"Ajay Devgn, Mrunal Thakur, Ravi Kishan, Neeru Bajwa, Deepak Dobriyal"
tt31712434,Sikandar,2025,"Hindi, Action Epic, One-Person Army Action, Tragedy, Action, Drama, Thriller",A tragic accident pushes the powerful Sikandar to protect the less fortunate by standing up to corruption and greed - using any means necessary.,3.6,A.R. Murugadoss,"Salman Khan, Kajal Aggarwal, Sharman Joshi, Prateik Patil Babbar, Rashmika Mandanna"
tt31226981,Sankrathiki Vasthunam,2025,"Telugu, Slapstick, Action, Comedy",An ex-cop's attempt to rescue a key figure becomes a hilarious juggling act between his wife and former lover.,6.2,Anil Ravipudi,"Meenaakshi Chaudhary, Venkatesh Daggubati, Aishwarya Rajesh, V.K. Naresh, Sai Kumar"
tt32058735,Bhool Chuk Maaf,2025,"Hindi, Comedy, Fantasy, Romance, Sci-Fi","Ranjan, a small-town romantic boy from Banaras, lands a government job to marry Titli but forgets his vow to Lord Shiva-only to be trapped until he fulfills his promise. A hilarious tale of love, fate, and redemption unfolds.",5.8,Karan Sharma,"Rajkummar Rao, Wamiqa Gabbi, Sanjay Mishra, Raghubir Yadav, Seema Pahwa"
tt32278054,House Mates,2025,"Tamil, Comedy, Horror","Newly married Karthik and Anu buys an old apartment and starts their life, soon they start witnessing strange things happening in the house and and they think it is an act of ghost, but soon they find the shocking truth.",7.4,Rajavel,"Darshan, Kaali Venkat, Dheena, Aarsha Chandini Baiju, KPY Dheena"
tt35419807,Bou Buttu Bhuta,2025,,"Buttu and his motherb live a modest life in an Odisha village, with Buttu dreaming of leaving for a better life elsewhere.However, a series of unforeseen events disrupt their lives.Will they overcome the challenges and realise their dreams",8.2,Jagdish Mishra,"Babushan Mohanty, Archita, Aparajita Mohanty, Jagannath Seth"
tt31316162,8 Vasantalu,2025,"Telugu, Drama","After losing her army father, writer/martial artist Shuddhi grows up in Ooty with her mother. She channels grief through writing, then experiences love and heartbreak with Varun, leading to personal transformation.",6.9,Phanindra Narsetti,"Ananthika Sanilkumar, Ravi Theja Duggirala, Mettu Nishesh, Sumant Nitturkar, Kanna Pasunoori"
tt37671707,Not All Movies Are the Same: Dual,2025,"Telugu, Horror, Mystery, Sci-Fi, Thriller","After losing everything to a personal mistake, a young man stumbles into a parallel world where a family is trapped by zombies. Driven to save them, he must navigate this deadly reality and fight for survival-and redemption",8.8,Sagiraju Suresh,"Roshni Aravindakshan, Raghu Vardhan Kallem, Kushi Pillala, Rexon Raj, Soundarya Ramdas"
tt33996113,Param Sundari,2025,"Hindi, Romance","In Kerala's picturesque backwaters, a North Indian and South Indian find unexpected love. Their cultural differences spark a hilarious and chaotic romance, full of twists and turns. Two diverse worlds collide in a heartwarming story.",5.2,Tushar Jalota,"Sidharth Malhotra, Janhvi Kapoor, Manjot Singh, Sanjay Kapoor, Renji Panicker"
tt27957740,Daaku Maharaaj,2025,"Telugu, One-Person Army Action, Action, Adventure, Crime, Drama, Thriller","A daring robber, striving for survival and establishing his own territory amid conflicts with powerful adversaries, battling to become a 'king without a kingdom'.",5.9,Bobby Kolli,"Nandamuri Balakrishna, Bobby Deol, Pragya Jaiswal, Shraddha Srinath, Sachin Khedekar"
tt35661996,Dashavatar,2025,"Marathi, Drama, Thriller","When evil rises, divinity manifests to defeat it. An aging Dashavatar folk theater performer faces life's storms, guided by the wisdom of this traditional Konkan art form blending myth, music, and dance.",7.8,Subodh Khanolkar,"Dilip Prabhawalkar, Mahesh Manjrekar, Siddharth Menon, Priyadarshini Indalkar, Abhinay Berde"
tt36376123,Ajey: The Untold Story of a Yogi,2025,"Hindi, Political Drama, Biography, Drama","Ajey: The Untold Story of a Yogi follows the journey of Ajay Singh Bisht, who becomes Yogi Adityanath-a Hindu monk and a powerful political leader.",6.2,Ravindra Gautam,"Anant Joshi, Paresh Rawal, Shayank Shukla, Nishu Aggarwal, Sarwar Ahuja"
tt35144943,Bad Girl,2025,"Tamil, Drama, Romance","From her journey through high school and college, then out into the wider world, Ramya's dream of finding the perfect guy is obstructed by societal mores, strict parents, unrequited love and the untrammelled chaos of her own mind.",6.2,Varsha Bharath,"Anjali Sivaraman, Shanti Priya, Hridhu Haroon, Tejeenthan Arunasalam, Saranya Ravichandran"
tt23398540,Thug Life,2025,"Tamil, Gangster, Action, Crime, Drama, Thriller","Gang leader Sakthivel adopts Amaran after saving him during a gang war. Years later, Sakthivel survives an assassination attempt and suspects Amaran's involvement, leading to a conflict of loyalty and revenge.",4.2,Mani Ratnam,"Kamal Haasan, Silambarasan TR, Trisha Krishnan, Abhirami, Nassar"
tt32832266,Maalik,2025,"Hindi, Gangster, Action, Crime, Drama, Thriller",A gangster with political ambitions rises to power through the criminal underworld.,5.8,Pulkit,"Huma Qureshi, Anshuman Pushkar, Rajkummar Rao, Saurabh Shukla, Manushi Chhillar"
tt21108804,Phule,2025,"Hindi, Biography","A husband and wife, it was the time of child marriage when girl child was refused education and pushed into marriage, he chose to educate his wife and were a social reformer they went to campaign for increased rights for underprivileged.",8.1,Ananth Mahadevan,"Pratik Gandhi, Patralekhaa Paul, Alexx O'Nell, Ellie Flory Fawcett, Darsheel Safary"
tt34942608,Balti,2025,"Malayalam, Action, Comedy, Drama, Sport","In a border town where kabaddi reigns supreme, four champion players dominate both the sport and the streets. When personal rivalries and dangerous feuds emerge, their unbreakable brotherhood faces its greatest test.",6.7,Unni Shivalingam,"Shane Nigam, Shanthnu Bhagyaraj, Shiva Hariharan, K. Selvaraghavan, Alphonse Puthren"
tt35624287,Shakthi Thirumagan,2025,"Tamil, Action, Drama, Thriller","A bold fighter of the people challenges a merciless titan, sparking a wave of justice, uprising, and vengeance.",6.6,Arun Prabhu Purushothaman,"Vinod Anand, Vijay Antony, Kannan Arunachalam, Kaliamamani Vaigai Chandrashekar, Chandru"
tt37403476,So Long Valley,2025,"Hindi, Crime","A missing woman's sister seeks help at Manali police. As authorities investigate her disappearance between Shimla and Manali, a taxi driver becomes suspect. The case reveals shocking twists about victim's role and hidden puppeteers.",7.4,Man Singh,"Tridha Choudhury, Akanksha Puri, Vikram Kochhar, Man Singh, Alisha Parveen"
tt22001978,Odum Kuthira Chadum Kuthira,2025,"Malayalam, Romantic Comedy, Comedy, Romance","When his fiancée's dream leads to an accident on his wedding day, Aby wakes up from a coma to find himself torn between the past and present.",5.2,Althaf Salim,"Fahadh Faasil, Kalyani Priyadarshan, Revathi Pillai, Dhyan Sreenivasan, Lal"
tt33949346,Maargan,2025,"Tamil, Crime, Thriller","Cop Dhruv from Mumbai police hunts a serial killer targeting young girls with a burning drug. While investigating their suspect, the police discover they're facing someone far more dangerous than expected.",6.8,Leo John Paul,"Vijay Antony, SeshvithaKanimozhi, Samuthirakani, Ajay Dhishan, Brigida Saga"
tt29471661,DNA,2025,Tamil,"A new mom with BPD believes her baby was switched after birth. While others doubt her, her reformed addict husband races to find their real child before time runs out.",7.2,Nelson Venkatesan,"Jayaseelan, Viji Chandrashekhar, Atharvaa Murali, Nimisha Sajayan, Ramesh Thilak"
tt33022037,Sardaar Ji 3,2025,"Punjabi, Musical","Ghost hunter Jaggi and spirit friend Pinky investigate a haunted castle in the UK. As they confront a defiant ghost and uncover a dark secret, Jaggi races against time to solve his most difficult case.",5.2,Amar Hundal,"Diljit Dosanjh, Neeru Bajwa, Hania Aamir, Manav Vij, Gulshan Grover"
tt29884526,Alappuzha Gymkhana,2025,"Malayalam, Martial Arts, Action, Comedy, Drama","After failing exams, students try entering college through sports quotas, picking boxing. They luck through district matches, but face uncertainty at higher competition levels.",6.8,Khalid Rahman,"Naslen, Lukman Avaran, Ganapathi, Habish Rahman, Sandeep Pradeep"
tt32813410,Jatadhara,2025,"Telugu, Horror, Thriller","Investigates the enigma of Anantha Padmanabha Swamy Temple, examining myths and theories about its alleged supernatural powers.",3.6,Abhishek Jaiswal,"Sudheer Babu Posani, Sonakshi Sinha, Divya Khossla, Shilpa Shirodkar, Indira Krishnan"
tt38504130,Godday Godday Chaa 2,2025,Punjabi,"In a lively Punjabi village, women seize control of traditional wedding ceremonies from men, sparking a playful battle of wits as both sides try to outmaneuver each other through increasingly elaborate schemes.",8.7,Vijay Kumar Arora,"Amrit Amby, Gurpreet Bhangu, Gitaj Bindrakhia, Nikeet Dhillon, Gurjazz"
tt34757142,Sarkeet,2025,"Malayalam, Drama","A couple juggles work, their ADHD son, and their marriage. A chance encounter with a tired stranger brings unexpected transformation over 24 hours.",6.6,Hashim Sulaiman,"Asif Ali, Divya Prabha, Swathi Das Prabhu, Deepak Parambol, Remya Suresh"
tt31945132,Retro,2025,"Tamil, Action, Crime, Drama, Romance, Thriller","Raised by a criminal father, Paari leaves behind his adoptive family to build a quiet life with his love, Rukmini. But his violent past won't let him go.",6.4,Karthik Subbaraj,"Suriya, Pooja Hegde, Shriya Saran, Joju George, Jayaram"
tt18926098,VidaaMuyarchi,2025,"Tamil, One-Person Army Action, Road Trip, Suspense Mystery, Action, Crime, Drama, Mystery, Thriller","A married couple's trip takes an unsettling turn when the wife goes missing, prompting the husband's frantic search while an unknown villain creates obstacles.",6.2,Magizh Thirumeni,"Ajith Kumar, Arjun Sarja, Trisha Krishnan, Regena Cassandrra, Arav"
